,realestate_existing_n,realestate_existing_p,realestate_existing_a,realestate_new_n,realestate_new_p,realestate_new_a,realestate_stock_n,realestate_stock_p,realestate_stock_a,secondary_existing_n,secondary_existing_p,secondary_existing_a,secondary_new_n,secondary_new_p,secondary_new_a,secondary_stock_n,secondary_stock_p,secondary_stock_a,other_sector_existing_n,other_sector_existing_p,other_sector_existing_a,other_sector_new_n,other_sector_new_p,other_sector_new_a,other_sector_stock_n,other_sector_stock_p,other_sector_stock_a,tertiary_existing_n,tertiary_existing_p,tertiary_existing_a,tertiary_new_n,tertiary_new_p,tertiary_new_a,tertiary_stock_n,tertiary_stock_p,tertiary_stock_a,government_existing_n,government_existing_p,government_existing_a,government_new_n,government_new_p,government_new_a,government_stock_n,government_stock_p,government_stock_a,primary_existing_n,primary_existing_p,primary_existing_a,primary_new_n,primary_new_p,primary_new_a,primary_stock_n,primary_stock_p,primary_stock_a
331111,0.0,0.0,0.0,40.0,83967.0,10.4295,6.0,206518.0,32.660900000000005,2.0,329.1,1.1377,17.0,12183.272,55.6759,4.0,1251.724,4.798900000000001,0.0,0.0,0.0,12.0,12767.0,60.76280000000001,1.0,525.0,2.5359,6.0,2258.1503,4.4323,26.0,22595.3369,24.946200000000005,10.0,2319.3894999999998,10.194666999999999,1.0,24.8554,0.0544,8.0,6234.4207,15.258799999999999,5.0,4509.5215,13.258299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331112,2.0,43129.0,15.0777,15.0,30088.5,5.536556999999999,4.0,60292.0,10.0916,4.0,2181.42,8.0753,9.0,12650.04,61.8691,4.0,6044.679999999999,28.3038,3.0,1813.96,7.3169,3.0,1982.81,7.8164,2.0,2174.44,8.0513,5.0,33382.926199999994,13.3086,54.0,126417.46040000001,257.88507000000004,17.0,56370.062300000005,114.02789999999999,4.0,1003.0077999999999,2.671043,17.0,20663.3122,55.6283,11.0,12120.329999999998,33.1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331113,7.0,41879.0,22.937495,91.0,24173.0,23.668931,7.0,139176.3256,35.4627,30.0,25170.51,90.69309999999997,4.0,7177.030000000001,29.642100000000003,8.0,10187.71,35.8477,5.0,2215.89,8.4265,5.0,1805.63,7.290900000000001,5.0,3225.2,14.248199999999999,8.0,8147.8102,20.0657,31.0,30374.9723,82.09285000000001,9.0,33568.0255,41.4875,4.0,1804.53,4.8331,16.0,34570.788499999995,81.867175,9.0,15647.468299999999,41.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331114,5.0,116764.8091,26.156,25.0,4385.110199999999,7.395423000000001,6.0,75146.871,39.043,7.0,3334.53,14.7994,1.0,666.0,1.6852,3.0,2407.2690000000002,11.5882,7.0,3946.15,11.266,2.0,970.76,3.9125,1.0,559.04,3.3276,15.0,21439.026799999996,29.597739999999998,47.0,38155.5859,56.71428999999999,23.0,41220.815500000004,62.2554,2.0,239.154,0.49250000000000005,10.0,44090.552500000005,85.852,5.0,16765.1568,24.6937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331115,3.0,29606.48,45.8629,0.0,0.0,0.0,3.0,81531.132,16.116,7.0,3380.9,11.113199999999999,1.0,964.0,2.6756,1.0,1352.0,5.0045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1189.0,3.5932,25.0,25730.1968,35.2963,11.0,8237.901,14.3989,14.0,44162.53400000001,64.5313,4.0,5450.232,8.2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331116,2.0,82100.0,11.7786,0.0,0.0,0.0,5.0,125300.0,20.285800000000002,6.0,7483.0,23.764899999999997,2.0,916.0,2.5122,1.0,927.0,3.4332,4.0,6359.0,23.5409,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28659.2204,32.851699999999994,6.0,11901.824,12.526899999999998,30.0,56769.897,80.5886,1.0,5099.79,7.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340105,1.0,4931.9,4.5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340106,4.0,8165.7384999999995,16.5696,2.0,0.0,28.6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340107,29.0,21760.3096,54.942899999999995,24.0,353164.2902,282.0421,0.0,0.0,0.0,22.0,30464.1285,45.8033,37.0,56438.799499999994,160.9068,0.0,0.0,0.0,2.0,3.1945,1.5244000000000002,71.0,8540.0258,442.85519999999997,0.0,0.0,0.0,40.0,2254.056,51.9054,22.0,2362.8406999999997,105.44389999999999,0.0,0.0,0.0,26.0,0.0,116.4544,62.0,0.0,892.0386000000001,1.0,0.0,3.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340108,26.0,134035.924,29.934423,36.0,458537.8356,221.266768,3.0,14017.3278,28.473162000000002,22.0,79307.47649999999,57.334399999999995,47.0,78921.3859,148.018195,7.0,32135.8794,94.68292500000001,7.0,11498.277399999999,50.69019999999999,83.0,39428.7176,338.88660000000004,0.0,0.0,0.0,45.0,31399.001800000002,108.84439999999998,27.0,4512.25,144.70478899999998,4.0,15428.176800000001,67.469832,36.0,140.21050000000002,172.77850000000004,76.0,3003.8776,1045.080509,18.0,0.0,147.163773,1.0,59.29,0.0698,0.0,0.0,0.0,0.0,0.0,0.0
340109,26.0,308838.5539,53.848499999999994,25.0,58163.7754,171.006706,30.0,510670.26780000003,393.036506,43.0,42680.453799999996,42.01649999999999,49.0,57782.158599999995,266.14364200000006,32.0,131112.7242,186.10024900000002,0.0,0.0,0.0,30.0,17019.086,62.787141000000005,10.0,6871.7156,25.461525,29.0,23360.1614,350.7724000000001,31.0,113295.61160000002,209.936815,16.0,16707.7673,105.463,15.0,17.5004,61.7513,31.0,0.0,185.59437599999998,27.0,16500.0015,216.39593000000002,0.0,0.0,0.0,3.0,725.9894999999999,4.6867,0.0,0.0,0.0
340110,29.0,299712.79150000005,79.058225,23.0,720566.6026999999,231.540991,47.0,210481.3025,351.544306,13.0,42479.069,34.258639,53.0,148427.7545,261.77495999999996,17.0,587.8,144.5049,8.0,23945.758400000002,34.2616,16.0,22889.9859,80.74688,5.0,2742.83,24.066100000000002,19.0,113512.8895,42.5184,16.0,17505.898999999998,84.10417699999999,5.0,13309.8432,38.470699999999994,5.0,0.0,8.3409,0.0,0.0,0.0,54.0,0.0,253.4456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1954
340111,28.0,476977.87789999996,132.72483799999998,42.0,1013700.2473,224.28891099999998,33.0,170555.6051,101.00490900000001,9.0,25281.6704,35.160852,47.0,103684.6335,292.992914,5.0,6367.2237000000005,16.9914,1.0,0.0,1.3984,22.0,43863.465299999996,126.428926,4.0,0.0,2.7448,13.0,241834.61669999998,102.64492499999999,47.0,130083.33599999998,266.601864,13.0,4064.7709,54.56322,24.0,4227.7346,44.2626,43.0,1467.8258,365.18971,32.0,0.0,236.694461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340112,33.0,1054636.5873,229.73655200000005,31.0,285303.6898,289.5548250000001,12.0,492624.15929999994,252.053606,11.0,9605.8235,9.318309999999999,37.0,62804.4937,142.18322500000002,4.0,31806.405600000002,30.456036999999995,2.0,555.77,1.087329,14.0,5254.5876,37.10409,5.0,11758.0736,32.109318,24.0,309364.8996,92.325954,58.0,139387.71060000002,425.552441,11.0,56313.751899999996,141.984752,18.0,478.7162,51.292184000000006,56.0,26760.920299999998,1218.147266,18.0,0.0,311.00565,0.0,0.0,0.0,3.0,25439.5815,21.492820000000002,0.0,0.0,0.0
340113,50.0,1746546.7546,253.354941,35.0,533888.7149,195.10966,15.0,709141.4182000001,170.553847,19.0,90799.47189999999,50.29800799999999,17.0,53721.070999999996,141.11370000000002,2.0,131171.2486,12.85596,5.0,3449.0182999999997,1.905701,2.0,13504.777,36.470548,1.0,5103.8001,13.291146,41.0,44368.4758,60.07908,37.0,84590.599,268.47137699999996,10.0,50948.3726,94.84647999999999,24.0,6781.2293,59.10792,29.0,1062.18,162.21752400000003,11.0,14940.4888,108.011906,0.0,0.0,0.0,1.0,7671.5331,0.384538,0.0,0.0,0.0
340114,34.0,1333501.3137,174.68255799999997,50.0,611628.0008,333.8175099999999,15.0,753228.4469,168.97014600000003,9.0,14539.9871,18.938636999999996,18.0,21194.224400000003,47.533983,5.0,5572.9929,14.50932,3.0,643.3137,2.272912,2.0,895.9999,12.019033,4.0,11061.9689,29.535,51.0,192752.6817,143.366827,40.0,147587.24339999998,350.92914799999994,17.0,110222.8894,292.912587,40.0,2722.0181,172.686217,34.0,0.0,270.064348,8.0,16712.5613,125.302245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340115,35.0,1619471.7606000004,164.470529,30.0,660711.2703999999,168.54361900000004,7.0,441320.2036,71.136237,13.0,5172.8446,56.945552,27.0,54029.825999999994,144.064603,2.0,1058.2545,152.987671,2.0,1193.9252,3.3238399999999997,6.0,13662.2418,35.578755,0.0,0.0,0.0,38.0,17140.8657,100.37077100000002,47.0,283563.3339,372.88065400000005,22.0,140732.1072,298.693872,42.0,500.43180000000007,118.35057300000001,53.0,0.0,153.75321899999997,11.0,0.0,38.356302,1.0,0.0,1.367388,1.0,1450.6468,3.777726,0.0,0.0,0.0
340116,42.0,2284453.1967,236.95536299999998,76.0,2950247.0815999997,399.540427,23.0,936403.8941000002,123.58315700000001,28.0,25814.489599999997,73.685996,28.0,30906.205,114.146418,2.0,9237.1438,24.055062,1.0,3534.6394,9.20479,0.0,0.0,0.0,0.0,0.0,0.0,46.0,288287.73000000004,50.163537999999996,66.0,90922.8387,345.319495,9.0,11308.0068,106.74950099999998,29.0,5151.2029,45.803608,48.0,0.0,149.869879,7.0,0.0,33.403165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340204,0.0,0.0,0.0,1.0,101729.0,331.9192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340207,1.0,374.5502,1.5388,14.0,202965.50470000002,507.87750000000005,0.0,0.0,0.0,2.0,13908.65,41.393499999999996,25.0,34322.9739,257.9841,4.0,0.0,47.784400000000005,0.0,0.0,0.0,4.0,2121.0,6.514800000000001,0.0,0.0,0.0,2.0,3173.6965,15.0651,20.0,7774.067999999999,70.9161,10.0,0.0,68.90520000000001,0.0,0.0,0.0,2.0,0.0,2.7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340208,0.0,0.0,0.0,5.0,28873.6814,22.8814,0.0,0.0,0.0,2.0,11032.0,37.089,41.0,47565.90700000001,162.9445,8.0,0.0,102.0419,0.0,0.0,0.0,10.0,21195.9,62.28300000000001,0.0,0.0,0.0,1.0,1109.8,4.4038,12.0,22080.875500000002,32.0154,4.0,0.0,34.2833,0.0,0.0,0.0,3.0,0.0,1.9552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340209,14.0,353502.1013,86.91179999999999,2.0,4174.0,4.5082,5.0,141572.5575,115.8256,12.0,7903.4442,28.3814,6.0,35185.93,109.40610000000001,2.0,1547.0,3.8333,4.0,9002.5,24.5108,9.0,27719.5,78.9628,0.0,0.0,0.0,8.0,4384.6741,10.1852,0.0,0.0,0.0,5.0,40712.565,83.8116,3.0,330.0,2.1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340210,23.0,407448.972,250.98160000000001,9.0,36720.0,58.880365000000005,8.0,362300.0,184.3942,25.0,66568.4712,165.7368,72.0,109121.13709999999,362.6222,5.0,32915.149999999994,98.0299,14.0,21693.399999999998,58.4659,13.0,23204.876,66.7046,0.0,0.0,0.0,29.0,739875.7355,176.02930000000003,9.0,60343.0944,66.4575,6.0,12410.0,59.836,2.0,0.0,27.4825,0.0,0.0,0.0,1.0,0.0,2.9361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3274
340211,56.0,242406.3042,78.04083499999999,1.0,23020.0,12.7572,1.0,61700.0,21.8326,34.0,195402.67979999998,174.6517,51.0,79553.86399999999,330.712,0.0,0.0,0.0,9.0,60813.59,50.6181,11.0,37958.14200000001,103.50310000000002,1.0,7365.0,19.3815,16.0,222399.9325,82.12700000000001,8.0,10719.3943,39.394800000000004,2.0,32617.0,13.729500000000002,12.0,2044.4216,79.343787,3.0,27540.0,26.4876,1.0,0.0,9.8047,0.0,0.0,0.0,1.0,525.0933,18.5722,0.0,0.0,0.0
340212,158.0,586045.5893000001,516.739787,35.0,168331.0,238.36833299999998,2.0,3082.65,38.932900000000004,34.0,36644.7329,120.65414,32.0,32798.8676,260.28517,5.0,4675.626,65.227344,13.0,9149.0,26.685399999999994,13.0,29394.939,102.27869299999999,3.0,1830.632,80.6019,18.0,206410.7088,38.369071,22.0,64060.315200000005,116.01978499999998,3.0,22153.379999999997,25.168518999999996,2.0,0.0,1.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340213,141.0,1079170.0611999999,739.3320540000001,90.0,152722.47,644.4994839999999,2.0,3072.6379,20.755290000000002,36.0,83807.92730000001,211.85632600000002,52.0,52202.134999999995,197.232766,8.0,20207.45,67.352253,4.0,2109.0,5.883,7.0,11034.336000000001,58.405207,0.0,0.0,0.0,55.0,27981.841099999998,39.590779,16.0,34489.0,498.45754200000005,3.0,2657.6,29.224036,4.0,0.0,17.1612,7.0,0.0,34.314263,1.0,0.0,0.514609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340214,90.0,535498.3733,436.017779,93.0,298748.88,607.6272000000001,6.0,55150.0,92.40420499999999,17.0,34100.59,94.095419,47.0,42772.46890000001,185.09906700000002,9.0,9434.402,27.203999999999997,6.0,43036.28,11.737577000000002,13.0,8237.169,30.754155,1.0,425.0,1.187,13.0,16992.499499999998,23.312408,16.0,28607.069,108.311395,1.0,517.0,1.4441,2.0,1221.254,4.8944,23.0,223.0,126.19590000000001,2.0,652.0,1.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340215,28.0,350266.45629999996,107.47479900000002,60.0,33760.0,270.848,1.0,31560.0,21.462,20.0,14101.95,52.676537,40.0,49581.31450000001,148.76768700000002,7.0,4515.46,23.699509999999997,3.0,1712.0,4.7241,7.0,5827.932499999999,16.137181,0.0,0.0,0.0,12.0,18088.83,42.717536,19.0,141666.68,179.55449299999998,2.0,3364.0,9.218025,2.0,0.0,3.90027,16.0,0.0,41.7491,1.0,0.0,5.0334,0.0,0.0,0.0,1.0,6300.0,16.1289,0.0,0.0,0.0
340216,10.0,288049.0638,65.94846,15.0,115156.0,85.77015800000001,3.0,262490.0,30.30171,35.0,24954.755,71.516638,63.0,62634.6584,232.57278200000002,10.0,20562.350000000002,61.856815000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10983.45,22.677142999999997,15.0,11240.4,52.037710000000004,7.0,15270.0,41.74751,1.0,2680.0,1.3463,1.0,0.0,0.5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340303,2.0,80498.25,20.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340305,1.0,5200.0,8.3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340306,4.0,13030.0,8.385900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5575.0,5.5995,4.0,2603.9104,33.383399999999995,0.0,0.0,0.0,3.0,1753.77,3.1538999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340307,13.0,28820.89,27.1635,2.0,5100.0,17.2194,0.0,0.0,0.0,12.0,4801.0899,27.7913,27.0,7523.444699999999,85.59889999999999,1.0,227.12,2.9118,10.0,8278.9671,40.049800000000005,17.0,16782.6901,164.5152,0.0,0.0,0.0,17.0,23723.396999999997,18.247,5.0,1993.51,8.6577,0.0,0.0,0.0,3.0,1255.49,1.9868999999999999,1.0,0.0,1.7034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340308,9.0,6261.39,4.2487,0.0,0.0,0.0,0.0,0.0,0.0,2.0,286.0052,0.9587000000000001,5.0,1318.0,6.767831,0.0,0.0,0.0,2.0,397.7282,1.3716,7.0,6370.0,25.030528999999998,0.0,0.0,0.0,3.0,2447.33,7.492,0.0,0.0,0.0,1.0,0.0,1.5807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340309,22.0,49824.4594,40.8169,1.0,75500.0,22.7228,4.0,153875.0,52.8789,3.0,1382.0,5.4726,12.0,17297.8211,68.184797,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3916.0082,23.346600000000002,2.0,0.0,17.9582,4.0,325.91999999999996,2.7771,1.0,113.0,0.4464,1.0,12170.0,11.1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1746.0,6.9283
340310,21.0,204637.0,111.1977,9.0,79865.0,66.303792,3.0,4500.0,38.1172,5.0,2557.5600000000004,8.582699999999999,37.0,10346.0,39.940477,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1455.0,5.648048999999999,0.0,0.0,0.0,9.0,23990.13,35.480900000000005,12.0,27960.0,65.78456200000001,6.0,652.0,54.3788,4.0,360.0,3.657,0.0,0.0,0.0,7.0,0.0,24.1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340311,5.0,24215.0,15.4919,9.0,93320.0,58.175848,4.0,90110.0,37.9567,3.0,847.0799999999999,3.0253,24.0,50585.0,197.25293999999997,0.0,0.0,0.0,1.0,19.0,0.0528,6.0,6925.0,26.821544,0.0,0.0,0.0,57.0,654.94,6.1488,12.0,37360.0,113.632593,1.0,0.0,20.3333,19.0,483.84999999999997,6.7487,0.0,0.0,0.0,1.0,0.0,0.6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340312,16.0,212776.0,78.476777,18.0,184014.0,116.52742400000001,4.0,74290.0,55.459647000000004,4.0,2874.5600000000004,20.151,12.0,24668.0,95.71846199999999,0.0,0.0,0.0,2.0,34.82,0.0141,3.0,1610.0,5.789716,1.0,5960.0,23.2674,12.0,1711.1699999999998,2.9788229999999998,73.0,129423.0,451.124151,1.0,0.0,11.1412,0.0,0.0,0.0,10.0,0.0,37.687567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340313,21.0,265736.8599999999,90.400492,10.0,88455.0,66.287139,8.0,176020.0,66.869632,9.0,10858.0,33.953253000000004,12.0,15497.0,60.213387,0.0,0.0,0.0,2.0,830.0,3.1648,8.0,14057.0,61.274803,0.0,0.0,0.0,17.0,40618.282,73.704577,41.0,70324.0,188.427251,3.0,30587.0,28.885552,4.0,706.54,1.064085,6.0,0.0,45.51690000000001,4.0,0.0,17.65948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340314,25.0,224492.37410000002,96.923566,59.0,162065.0,326.56195499999995,11.0,88948.0,74.360439,3.0,929.04,3.015484,33.0,16600.0,71.077248,1.0,885.0,3.0437,1.0,5480.0,21.21014,9.0,17925.0,69.955494,0.0,0.0,0.0,4.0,1201.53,0.347075,22.0,40756.0,157.77110800000003,2.0,0.0,5.5512,4.0,283.0842,0.279563,3.0,0.0,23.7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340315,13.0,97850.0,51.193246,22.0,78506.0,151.19682600000002,3.0,29260.0,10.815472,5.0,9404.15,55.617873,8.0,9068.0,34.904605,2.0,3626.0,14.072583999999999,0.0,0.0,0.0,1.0,2338.0,8.646164,0.0,0.0,0.0,12.0,30160.6863,38.135595,9.0,18293.0,69.185749,2.0,10207.0,16.582209,1.0,77.5157,0.01495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340316,26.0,226203.0,91.355118,41.0,48389.0,153.305316,7.0,49130.0,63.146288000000006,7.0,3262.58,18.302834999999998,13.0,18819.0,90.56651600000001,1.0,6045.0,23.693606,39.0,30.888299999999997,0.03716,0.0,0.0,0.0,0.0,0.0,0.0,7.0,59.44,9.820896999999999,17.0,13123.0,226.533244,4.0,5610.0,81.279182,4.0,697.5,1.163262,2.0,0.0,4.7187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,19438.3773,145.0418,50.0,11821.295900000001,327.63340000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340407,5.0,10152.675,7.4166,5.0,8716.1245,42.4017,0.0,0.0,0.0,4.0,5026.35,28.8894,4.0,0.0,13.9956,0.0,0.0,0.0,46.0,11872.9972,163.6112,79.0,9209.0834,559.5935000000002,0.0,0.0,0.0,5.0,278.76,2.2072,7.0,0.0,110.0276,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,98.3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340408,11.0,39528.7534,42.0264,3.0,5849.82,12.1894,0.0,0.0,0.0,15.0,3641.3499999999995,11.060500000000001,4.0,159.96,11.0099,3.0,8848.279999999999,20.4263,46.0,17614.4795,59.8626,16.0,0.0,25.1203,0.0,0.0,0.0,3.0,59.7235,0.4735,14.0,721.43,282.77220000000005,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,50.6625,0.0,0.0,0.0,1.0,164.91,1.2037,1.0,0.0,5.3757,0.0,0.0,0.0
340409,10.0,7149.935,42.5069,3.0,39807.634999999995,75.1748,5.0,99805.69200000001,72.1995,5.0,3358.59,17.9048,5.0,9332.704600000001,67.886,1.0,147.68,0.7487,0.0,0.0,0.0,1.0,1038.4,7.8667,16.0,13867.0383,129.2471,9.0,1352.76,17.6728,7.0,22464.7721,93.6053,22.0,1336.1642,6.082299999999999,2.0,612.39,7.3728,0.0,0.0,0.0,6.0,294.0672,18.2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340410,26.0,41522.2335,48.6987,1.0,1207.5,1.4,7.0,168651.52,83.52,39.0,1960.6200000000003,20.302699999999998,8.0,1264.256,95.5956,7.0,0.0,131.0732,7.0,668.22,2.0446,8.0,6108.736,20.385800000000003,0.0,0.0,0.0,18.0,2243.55,13.3227,5.0,637.875,55.69076,27.0,0.0,177.58620000000002,9.0,1379.83,22.7047,0.0,0.0,0.0,13.0,0.0,92.3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340411,14.0,114166.61,67.3548,4.0,24899.690000000002,16.5094,8.0,162223.16,97.22970000000001,16.0,23927.6914,37.2608,11.0,5427.6724,33.9747,0.0,0.0,0.0,4.0,65786.45999999999,57.0359,15.0,22519.0612,56.688900000000004,2.0,3486.9996,12.2118,6.0,12000.0,32.5979,3.0,1156.698,24.7079,6.0,0.0,140.25990000000002,7.0,1064.91,12.994499999999999,0.0,0.0,0.0,5.0,0.0,11.066199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340412,25.0,46158.584,58.534772999999994,13.0,21180.62,136.7038,5.0,40670.34,82.56706,7.0,14837.32,37.1839,4.0,16565.440000000002,60.043769,0.0,0.0,0.0,11.0,5981.49,21.00774,8.0,3844.2529999999997,13.884879999999999,1.0,0.0,10.155,12.0,22273.904,55.45179999999999,11.0,16789.629999999997,72.30707399999999,7.0,67279.06,48.778074,3.0,904.2099999999999,17.092339,5.0,0.0,15.9078,0.0,0.0,0.0,1.0,0.0,2.8125,0.0,0.0,0.0,0.0,0.0,0.0
340413,24.0,116750.665,86.745631,11.0,140418.30000000002,82.299305,10.0,73731.785,65.218136,3.0,1411.87,10.89659,3.0,1944.3638,21.946303,1.0,5111.0547,14.834016,1.0,1560.58,2.048,5.0,10886.568800000001,39.242866,1.0,375.0,2.0,2.0,1656.48,6.459698,7.0,15755.189999999999,21.674346999999994,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,128.33309999999997,5.0,0.0,14.637599999999999,1.0,331.5,1.70058,0.0,0.0,0.0,0.0,0.0,0.0
340414,15.0,61753.02799999999,43.041099,4.0,58094.628,21.033256,3.0,96885.1655,38.820245,4.0,7241.282,19.069161,3.0,0.0,106.78868,1.0,3282.75,8.753683,5.0,0.0,21.952901,6.0,6310.520399999999,34.446433,0.0,0.0,0.0,3.0,0.0,57.9847,7.0,5954.6,219.34303599999998,0.0,0.0,0.0,4.0,0.0,11.624099999999999,28.0,0.0,252.65833899999998,0.0,0.0,0.0,1.0,4151.08,2.719756,0.0,0.0,0.0,0.0,0.0,0.0
