listID,gender_fem,provID,year,cityID,termID,cityps,officerID,name,growth,growth_prov,growth_percentile,gdp,pop,fisincome,fisexpenditure,fai,fdi,lnGDP,lnPopualtion,lnFisExp,lnFisRev,termendyear,beginlnPopulation,beginlnGDP,beginlnFisRev,promotion,promotion1,promotion2,promotionstep,careerend,censored,ability,age,native,college,graduate,doctor,birth_yr,home_city,edu_first,college_major,college_code,connection_home,connection_college,connection_work,term_length,term_year,rank_current,rank_prior,rank_next,job_prior,job_next,location_prior,location_next
3208011,0.0,320000.0,2001,淮安市/淮阴市,10604,书记,2760.0,丁解民,110.3,-0.28461456,0.3846154,329.02002,514.38,14.7908,23.8405,8703.480469,18.04000092,5.7961187,6.2429624,3.1713858,2.6940053,0,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,0.0,0.0,-6.753222,50.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,1.0,正厅,正厅,副部,学校,市委书记,,淮安市
3208021,0.0,320000.0,2002,淮安市/淮阴市,10604,书记,2760.0,丁解民,110.8,-0.7538452,0.15384616,375.02,517.68,15.621,26.3974,9274.980469,47.05,5.9269795,6.249357,3.2732656,2.7486162,0,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,0.0,0.0,-6.753222,51.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,2.0,,,,,,,
3208031,0.0,320000.0,2003,淮安市/淮阴市,10604,书记,2760.0,丁解民,112.2,-1.5769272,0.23076923,420.63998,519.92004,18.6727002,32.86919922,22811.00977,100.3600006,6.041777,6.253675,3.492536,2.9270625,0,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,0.0,0.0,-6.753222,52.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,3.0,,,,,,,
3208041,0.0,320000.0,2004,淮安市/淮阴市,10604,书记,2760.0,丁解民,113.8,-1.3538437,0.115384616,500.97,524.06,22.30570068,39.60689941,27569.10938,120.5100021,6.216546,6.261606,3.6790032,3.1048422,0,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,0.0,0.0,-6.753222,53.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,4.0,,,,,,,
3208051,0.0,320000.0,2005,淮安市/淮阴市,10604,书记,2760.0,丁解民,114.3,-0.5384598,0.23076923,572.42,527.77,26.7748,49.4328,33072.58984,67.71,6.349873,6.2686605,3.9006143,3.287461,0,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,0.0,0.0,-6.753222,54.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,5.0,,,,,,,
3208061,0.0,320000.0,2006,淮安市/淮阴市,10604,书记,2760.0,丁解民,114.9,-0.33846283,0.07692308,676.62,532.76,36.94149902,62.15899902,45020.0,115.6900024,6.51711,6.278071,4.1296954,3.6093357,0,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,0.0,0.0,-6.753222,55.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,6.0,,,,,,,
3208071,0.0,320000.0,2007,淮安市/淮阴市,10604,书记,2760.0,丁解民,115.2,-0.3153839,0.23076923,812.44006,534.0,51.39560059,83.64780273,61000.0,286.3699951,6.7000422,6.280396,4.426615,3.9395525,1,6.2429624,5.7961187,2.6940053,0.0,0.0,0.0,0.0,1.0,0.0,-6.753222,56.0,0,0.0,0.0,0.0,1951.0,泰州市,-high school,,,0,0,0,7.0,7.0,,,,,,,
3208081,0.0,320000.0,2008,淮安市/淮阴市,10605,书记,215.0,刘永忠,113.4,0.28461456,0.7307692,992.25,536.91003,71.35649902,114.2941016,82495.96094,454.6499939,6.8999753,6.2858305,4.738775,4.2676883,0,6.2858305,6.8999753,4.2676883,0.0,0.0,0.0,0.0,0.0,0.0,-6.640759,52.0,0,1.0,0.0,0.0,1956.0,镇江市,college,Engineering,河海大学,0,0,0,,,,,,,,,
3208091,0.0,320000.0,2009,淮安市/淮阴市,10605,书记,215.0,刘永忠,114.2,1.1076889,1.0,1121.75,534.16003,96.45040039,148.272002,110000.0,614.1799927,7.0226455,6.2806954,4.999048,4.569029,0,6.2858305,6.8999753,4.2676883,0.0,0.0,0.0,0.0,0.0,0.0,-6.640759,53.0,0,1.0,0.0,0.0,1956.0,镇江市,college,Engineering,河海大学,0,0,0,,,,,,,,,
3208101,0.0,320000.0,2010,淮安市/淮阴市,10605,书记,215.0,刘永忠,113.8,0.3669281,0.9230769,1388.0701,538.74,141.4263965,204.9414063,148500.0,1051.530029,7.2356696,6.289233,5.3227243,4.9517794,0,6.2858305,6.8999753,4.2676883,0.0,0.0,0.0,0.0,0.0,0.0,-6.640759,54.0,0,1.0,0.0,0.0,1956.0,镇江市,college,Engineering,河海大学,0,0,0,,,,,,,,,
3208111,0.0,320000.0,2011,淮安市/淮阴市,10605,书记,215.0,刘永忠,113.249,0.7986908,0.9230769,1690.0,543.24,204.6283008,296.677207,102059.9922,1619.959961,7.4324837,6.297551,5.6926446,5.321195,0,6.2858305,6.8999753,4.2676883,0.0,0.0,0.0,0.0,0.0,0.0,-6.640759,55.0,0,1.0,0.0,0.0,1956.0,镇江市,college,Engineering,河海大学,0,0,0,,,,,,,,,
3208121,0.0,320000.0,2012,淮安市/淮阴市,10605,书记,215.0,刘永忠,113.102,1.0406113,0.9230769,1920.91,546.81,233.6111914,339.8580859,124799.0,2120.939941,7.5605545,6.3041015,5.828528,5.453658,1,6.2858305,6.8999753,4.2676883,1.0,1.0,1.0,2.0,0.0,0.0,-6.640759,56.0,0,1.0,0.0,0.0,1956.0,镇江市,college,Engineering,河海大学,0,0,0,,,,,,,,,
3208131,0.0,320000.0,2013,淮安市/淮阴市,10607,书记,3273.0,姚晓东,112.044,0.5970764,0.7692308,2155.8599,552.96,271.4194922,385.0537109,135305.4063,1150.640015,7.675945,6.3152857,5.953383,5.6036654,0,6.3152857,7.675945,5.6036654,0.0,0.0,0.0,0.0,0.0,0.0,-4.674801,51.0,0,1.0,0.0,0.0,1962.0,镇江市,college,Humanity,复旦大学,0,0,0,,,,,,,,,
3208141,0.0,320000.0,2014,淮安市/淮阴市,10607,书记,3273.0,姚晓东,110.9,0.65384674,0.84615386,2455.3901,560.25,308.5130078,431.6544141,179573.0938,1198.670044,7.806041,6.328383,6.0676255,5.731764,0,6.3152857,7.675945,5.6036654,0.0,0.0,0.0,0.0,0.0,0.0,-4.674801,52.0,0,1.0,0.0,0.0,1962.0,镇江市,college,Humanity,复旦大学,0,0,0,,,,,,,,,
3208151,0.0,320000.0,2015,淮安市/淮阴市,10607,书记,3273.0,姚晓东,110.3,0.7692337,0.8076923,2745.09,564.45,350.31,512.47,220324.0,1213.859985,7.917569,6.3358517,6.239242,5.8588185,0,6.3152857,7.675945,5.6036654,0.0,0.0,0.0,0.0,0.0,0.0,-4.674801,53.0,0,1.0,0.0,0.0,1962.0,镇江市,college,Humanity,复旦大学,0,0,0,,,,,,,,,
3208161,0.0,320000.0,2016,淮安市/淮阴市,10607,书记,3273.0,姚晓东,109.0,0.38461304,0.61538464,3048.0,567.56,315.51,483.47,253518.56,1161.36,8.022241,6.3413463,6.1809893,5.7541904,0,6.3152857,7.675945,5.6036654,0.0,0.0,0.0,0.0,0.0,0.0,-4.674801,54.0,0,1.0,0.0,0.0,1962.0,镇江市,college,Humanity,复旦大学,0,0,0,,,,,,,,,
3208171,0.0,,2017,淮安市/淮阴市,10607,书记,3273.0,姚晓东,,,,,,,,,,,,,,1,6.3152857,7.675945,5.6036654,0.0,0.0,0.0,0.0,0.0,1.0,-4.674801,55.0,0,1.0,0.0,0.0,1962.0,镇江市,college,Humanity,复旦大学,0,0,0,,,,,,,,,
3209001,0.0,320000.0,2000,盐城市,10610,书记,1941.0,林祥国,109.5,-0.13845825,0.30769232,548.59,795.57,16.548,27.7481,6293.240234,192.6900024,6.3073516,6.679059,3.3231673,2.8062654,0,6.664409,5.7809596,2.2006962,0.0,0.0,0.0,0.0,0.0,0.0,-3.1993337,50.0,0,1.0,0.0,0.0,1950.0,连云港市,college,Science,徐州师范大学,0,0,0,,,,,,,,,
3209011,0.0,320000.0,2001,盐城市,10610,书记,1941.0,林祥国,110.0,-0.5846176,0.23076923,603.23004,795.56,20.4725,32.0014,8125.169922,193.7700043,6.4022985,6.679046,3.4657795,3.0190825,1,6.664409,5.7809596,2.2006962,0.0,0.0,0.0,0.0,0.0,0.0,-3.1993337,51.0,0,1.0,0.0,0.0,1950.0,连云港市,college,Science,徐州师范大学,0,0,0,,,,,,,,,
3209021,0.0,320000.0,2002,盐城市,10613,书记,3929.0,张九汉,111.6,0.046150208,0.6923077,673.25995,795.61,22.3283,37.6099,8532.639648,166.03,6.5121317,6.679109,3.6272674,3.105855,0,6.679109,6.5121317,3.105855,0.0,0.0,0.0,0.0,0.0,0.0,-4.6850047,52.0,0,0.0,0.0,0.0,1950.0,扬州市,-high school,,,0,0,0,,,,,,,,,
3209031,0.0,320000.0,2003,盐城市,10613,书记,3929.0,张九汉,113.1,-0.67692566,0.3846154,743.38995,796.51,26.5522998,44.3297998,28063.81055,239.0700073,6.611221,6.6802397,3.7916572,3.2791164,0,6.679109,6.5121317,3.105855,0.0,0.0,0.0,0.0,0.0,0.0,-4.6850047,53.0,0,0.0,0.0,0.0,1950.0,扬州市,-high school,,,0,0,0,,,,,,,,,
3209041,0.0,320000.0,2004,盐城市,10613,书记,3929.0,张九汉,114.0,-1.1538467,0.34615386,871.36,798.27997,30.11169922,54.63439941,37490.71094,153.8899994,6.7700553,6.6824594,4.0006638,3.4049137,0,6.679109,6.5121317,3.105855,0.0,0.0,0.0,0.0,0.0,0.0,-4.6850047,54.0,0,0.0,0.0,0.0,1950.0,扬州市,-high school,,,0,0,0,,,,,,,,,
3209051,0.0,320000.0,2005,盐城市,10613,书记,3929.0,张九汉,114.3,-0.5384598,0.23076923,1058.1,798.67004,37.8936,70.6144,50000.0,161.83,6.96423,6.682948,4.257234,3.6347823,1,6.679109,6.5121317,3.105855,1.0,1.0,1.0,2.0,0.0,0.0,-4.6850047,55.0,0,0.0,0.0,0.0,1950.0,扬州市,-high school,,,0,0,0,,,,,,,,,
3209061,0.0,320000.0,2006,盐城市,10614,书记,3399.0,赵鹏,115.0,-0.23846436,0.15384616,1233.22,804.73,48.8402002,85.88959961,66750.0,325.2200012,7.117384,6.690507,4.4530625,3.8885539,0,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,0.0,0.0,-5.014083,51.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,1,0,0,7.0,1.0,正厅,正厅,副部,学校,市委书记,,盐城市
3209071,0.0,320000.0,2007,盐城市,10614,书记,3399.0,赵鹏,115.0,-0.51538086,0.07692308,1441.12,809.79,65.45390137,117.1808984,82631.32813,810.8400269,7.2731757,6.696775,4.763719,4.181346,0,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,0.0,0.0,-5.014083,52.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,1,0,0,7.0,2.0,,,,,,,
3209081,0.0,320000.0,2008,盐城市,10614,书记,3399.0,赵鹏,113.2,0.084609985,0.5,1688.28,811.71,90.3,153.6537988,112017.4297,943.9400024,7.4314656,6.699143,5.034702,4.5031376,0,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,0.0,0.0,-5.014083,53.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,0,0,0,7.0,3.0,,,,,,,
3209091,0.0,320000.0,2009,盐城市,10614,书记,3399.0,赵鹏,113.4,0.30769348,0.3846154,1917.0,812.37,126.8290039,206.5341016,150025.5469,1043.76001,7.558517,6.699956,5.3304653,4.8428397,0,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,0.0,0.0,-5.014083,54.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,0,0,0,7.0,4.0,,,,,,,
3209101,0.0,320000.0,2010,盐城市,10614,书记,3399.0,赵鹏,113.57,0.13692474,0.6923077,2332.76,816.12,191.3514063,291.895,189104.9531,1303.550049,7.7548075,6.704561,5.676394,5.254112,0,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,0.0,0.0,-5.014083,55.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,0,0,0,7.0,5.0,,,,,,,
3209111,0.0,320000.0,2011,盐城市,10614,书记,3399.0,赵鹏,112.775,0.32469177,0.6923077,2771.33,820.69006,269.0358008,407.2205078,158698.0625,1687.800049,7.9270825,6.7101455,6.0093546,5.5948443,0,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,0.0,0.0,-5.014083,56.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,0,0,0,7.0,6.0,,,,,,,
3209121,0.0,320000.0,2012,盐城市,10614,书记,3399.0,赵鹏,112.664,0.60261536,0.61538464,3120.0,822.4,312.7815039,473.4762891,194088.6094,2111.030029,8.0455885,6.712227,6.160102,5.745505,1,6.690507,7.117384,3.8885539,0.0,0.0,0.0,0.0,1.0,0.0,-5.014083,57.0,0,0.0,0.0,0.0,1955.0,淮安市/淮阴市,junior college,,,0,0,0,7.0,7.0,,,,,,,
3209131,0.0,320000.0,2013,盐城市,10615,书记,1885.0,朱克江,112.319,0.87207794,0.9230769,3475.5,823.8,366.7671875,555.6173828,211769.1094,1549.829956,8.153494,6.7139277,6.32008,5.9047275,0,6.7139277,8.153494,5.9047275,0.0,0.0,0.0,0.0,0.0,0.0,-3.2646513,56.0,0,1.0,0.0,0.0,1957.0,淮安市/淮阴市,college,Politics,聊城大学,0,0,0,,,,,,,,,
3209141,0.0,320000.0,2014,盐城市,10615,书记,1885.0,朱克江,110.9,0.65384674,0.84615386,3835.62,828.5,418.0230859,603.2064063,275135.375,1047.319946,8.252087,6.719617,6.4022593,6.035537,0,6.7139277,8.153494,5.9047275,0.0,0.0,0.0,0.0,0.0,0.0,-3.2646513,57.0,0,1.0,0.0,0.0,1957.0,淮安市/淮阴市,college,Politics,聊城大学,0,0,0,,,,,,,,,
3209151,0.0,320000.0,2015,盐城市,10615,书记,1885.0,朱克江,110.5,0.96923065,0.9230769,4212.5,828.0,477.5,746.31,337289.0,795.1900024,8.345812,6.719013,6.615141,6.1685643,0,6.7139277,8.153494,5.9047275,0.0,0.0,0.0,0.0,0.0,0.0,-3.2646513,58.0,0,1.0,0.0,0.0,1957.0,淮安市/淮阴市,college,Politics,聊城大学,0,0,0,,,,,,,,,
3209161,0.0,320000.0,2016,盐城市,10615,书记,1885.0,朱克江,108.9,0.28461456,0.53846157,4576.08,830.52997,415.18,730.33,388283.38,706.69,8.428598,6.722064,6.5934963,6.0287123,1,6.7139277,8.153494,5.9047275,0.0,0.0,0.0,0.0,0.0,0.0,-3.2646513,59.0,0,1.0,0.0,0.0,1957.0,淮安市/淮阴市,college,Politics,聊城大学,0,0,0,,,,,,,,,
3209171,0.0,,2017,盐城市,10611,书记,1290.0,王荣平,,,,,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,1.0,-2.3084207,56.0,0,1.0,0.0,0.0,1961.0,扬州市,college,Engineering,扬州大学,0,0,0,,,,,,,,,
3210001,0.0,320000.0,2000,扬州市,10620,书记,455.0,吴冬华,110.5,0.86154175,0.46153846,472.12003,450.62003,16.3357,22.9988,7092.939941,66.54000092,6.157233,6.1106243,3.135442,2.7933528,1,6.1006327,5.9313693,2.3475585,0.0,0.0,0.0,0.0,1.0,0.0,-4.5591226,55.0,0,1.0,0.0,0.0,1945.0,泰州市,college,Science,南京理工大学,0,0,0,,,,,,,,,
3210011,0.0,320000.0,2001,扬州市,10618,书记,5170.0,孙志军,108.1,-2.4846191,0.07692308,505.46002,451.59,20.5101,28.3238,10679.33008,99.68000031,6.225469,6.112775,3.3437026,3.0209174,0,6.112775,6.225469,3.0209174,0.0,0.0,0.0,0.0,0.0,0.0,-4.97197,44.0,0,1.0,0.0,0.0,1957.0,烟台市,college,Humanity,武汉大学,0,0,0,,,,,,,,,
3210021,0.0,320000.0,2002,扬州市,10618,书记,5170.0,孙志军,110.9,-0.65384674,0.30769232,558.93,452.22003,23.1613,32.7358,13548.54004,255.8,6.326024,6.1141686,3.4884694,3.1424828,0,6.112775,6.225469,3.0209174,0.0,0.0,0.0,0.0,0.0,0.0,-4.97197,45.0,0,1.0,0.0,0.0,1957.0,烟台市,college,Humanity,武汉大学,0,0,0,,,,,,,,,
3210031,0.0,320000.0,2003,扬州市,10618,书记,5170.0,孙志军,113.4,-0.3769226,0.53846157,647.22,453.61002,30.55169922,40.1777002,24700.86914,480.9700012,6.4726863,6.117238,3.6933122,3.4194202,0,6.112775,6.225469,3.0209174,0.0,0.0,0.0,0.0,0.0,0.0,-4.97197,46.0,0,1.0,0.0,0.0,1957.0,烟台市,college,Humanity,武汉大学,0,0,1,,,,,,,,,
3210041,0.0,320000.0,2004,扬州市,10618,书记,5170.0,孙志军,114.7,-0.4538498,0.53846157,788.13,454.28998,38.13679932,49.22459961,33004.94922,813.9799805,6.669663,6.118736,3.8963935,3.6411796,1,6.112775,6.225469,3.0209174,1.0,1.0,1.0,2.0,0.0,0.0,-4.97197,47.0,0,1.0,0.0,0.0,1957.0,烟台市,college,Humanity,武汉大学,0,0,1,,,,,,,,,
3210051,0.0,320000.0,2005,扬州市,10616,书记,655.0,季建业,115.1,0.26153564,0.7307692,982.17004,456.31,49.5486,62.2208,41007.12891,525.79,6.8897643,6.1231723,4.130689,3.902954,0,6.1231723,6.8897643,3.902954,0.0,0.0,0.0,0.0,0.0,0.0,-4.5613923,48.0,0,0.0,0.0,0.0,1957.0,苏州市,,,,0,0,0,5.0,1.0,正厅,正厅,正厅,学校,学校,苏州市,苏州市
3210061,0.0,320000.0,2006,扬州市,10616,书记,655.0,季建业,115.2,-0.038467407,0.5769231,1125.23,458.63998,63.01879883,75.63959961,53329.98047,760.9899902,7.0257425,6.1282654,4.32598,4.143433,0,6.1231723,6.8897643,3.902954,0.0,0.0,0.0,0.0,0.0,0.0,-4.5613923,49.0,0,0.0,0.0,0.0,1957.0,苏州市,,,,0,0,0,5.0,2.0,,,,,,,
3210071,0.0,320000.0,2007,扬州市,10616,书记,655.0,季建业,115.7,0.18461609,0.8076923,1357.21,459.25,85.69,96.71,71788.02344,875.1500244,7.2131863,6.129595,4.571717,4.450736,0,6.1231723,6.8897643,3.902954,0.0,0.0,0.0,0.0,0.0,0.0,-4.5613923,50.0,0,0.0,0.0,0.0,1957.0,苏州市,,,,0,0,0,5.0,3.0,,,,,,,
3210081,0.0,320000.0,2008,扬州市,10616,书记,655.0,季建业,113.4,0.28461456,0.7307692,1645.89,459.78998,104.8316992,126.4575,94998.00781,1720.030029,7.4060364,6.1307697,4.839906,4.652356,0,6.1231723,6.8897643,3.902954,0.0,0.0,0.0,0.0,0.0,0.0,-4.5613923,51.0,0,0.0,0.0,0.0,1957.0,苏州市,,,,0,0,0,5.0,4.0,,,,,,,
3210091,0.0,320000.0,2009,扬州市,10616,书记,655.0,季建业,113.8,0.707695,0.7307692,1856.3901,458.8,128.0787988,159.0063965,106391.9688,2265.629883,7.526389,6.1286144,5.0689445,4.852646,1,6.1231723,6.8897643,3.902954,1.0,1.0,1.0,2.0,0.0,0.0,-4.5613923,52.0,0,0.0,0.0,0.0,1957.0,苏州市,,,,0,0,0,5.0,5.0,,,,,,,
3210101,1.0,320000.0,2010,扬州市,10619,书记,3108.0,王燕文,113.49,0.056922913,0.53846157,2229.49,459.12003,167.7817969,201.6766992,133184.9063,2571.550049,7.709528,6.1293116,5.306666,5.1226645,0,6.1293116,7.709528,5.1226645,0.0,0.0,0.0,0.0,0.0,0.0,-4.576106,50.0,0,0.0,0.0,0.0,1960.0,莱芜市,-high school,,,0,0,0,,,,,,,,,
3210111,1.0,320000.0,2011,扬州市,10619,书记,3108.0,王燕文,112.174,-0.27630615,0.46153846,2630.3,460.05,218.0817969,264.3734961,147542.8438,2102.639893,7.874853,6.1313353,5.577363,5.38487,1,6.1293116,7.709528,5.1226645,1.0,1.0,1.0,2.0,0.0,0.0,-4.576106,51.0,0,0.0,0.0,0.0,1960.0,莱芜市,-high school,,,0,0,1,,,,,,,,,
3210121,0.0,320000.0,2012,扬州市,10621,书记,2452.0,谢正义,111.653,-0.40838623,0.30769232,2933.2002,458.42,224.9985938,284.8023047,178364.5156,2138.080078,7.9838495,6.1277857,5.6517954,5.4160943,0,6.1277857,7.9838495,5.4160943,0.0,0.0,0.0,0.0,0.0,0.0,-3.4750838,44.0,0,1.0,0.0,0.0,1968.0,泰州市,college,Engineering,中国矿业大学,0,0,0,,,,,,,,,
3210131,0.0,320000.0,2013,扬州市,10621,书记,2452.0,谢正义,111.996,0.5490799,0.6923077,3252.0098,459.84,259.2606055,319.2774023,192517.6875,1827.880005,8.0870285,6.1308784,5.7660604,5.5578337,0,6.1277857,7.9838495,5.4160943,0.0,0.0,0.0,0.0,0.0,0.0,-3.4750838,45.0,0,1.0,0.0,0.0,1968.0,泰州市,college,Engineering,中国矿业大学,0,0,0,,,,,,,,,
3210141,0.0,320000.0,2014,扬州市,10621,书记,2452.0,谢正义,111.0,0.7538452,1.0,3697.91,461.34,295.1917969,367.7273047,241666.2656,1387.76001,8.215523,6.1341352,5.9073415,5.6876254,0,6.1277857,7.9838495,5.4160943,0.0,0.0,0.0,0.0,0.0,0.0,-3.4750838,46.0,0,1.0,0.0,0.0,1968.0,泰州市,college,Engineering,中国矿业大学,0,0,0,,,,,,,,,
3210151,0.0,320000.0,2015,扬州市,10621,书记,2452.0,谢正义,110.3,0.7692337,0.8076923,4016.8398,461.12003,336.75,442.78,285682.0,848.4099731,8.298251,6.1336584,6.093073,5.8193407,0,6.1277857,7.9838495,5.4160943,0.0,0.0,0.0,0.0,0.0,0.0,-3.4750838,47.0,0,1.0,0.0,0.0,1968.0,泰州市,college,Engineering,中国矿业大学,0,0,0,,,,,,,,,
3210161,0.0,320000.0,2016,扬州市,10621,书记,2452.0,谢正义,109.4,0.78461456,0.9230769,4449.38,461.67,345.3,478.97,328868.33,1203.92,8.40052,6.1348505,6.171638,5.8444138,0,6.1277857,7.9838495,5.4160943,0.0,0.0,0.0,0.0,0.0,0.0,-3.4750838,48.0,0,1.0,0.0,0.0,1968.0,泰州市,college,Engineering,中国矿业大学,0,0,0,,,,,,,,,
3210171,0.0,,2017,扬州市,10621,书记,2452.0,谢正义,,,,,,,,,,,,,,1,6.1277857,7.9838495,5.4160943,0.0,0.0,0.0,0.0,0.0,1.0,-3.4750838,49.0,0,1.0,0.0,0.0,1968.0,泰州市,college,Engineering,中国矿业大学,0,0,0,,,,,,,,,
3211001,0.0,320000.0,2000,镇江市,10622,书记,1131.0,方之焯,110.3,0.6615448,0.3846154,452.03,266.66998,17.3987,20.2164,6938.669922,289.25,6.1137486,5.586012,3.006494,2.8563955,1,5.572154,5.6555023,1.9858998,0.0,0.0,0.0,0.0,1.0,0.0,-3.9122334,56.0,0,1.0,0.0,0.0,1944.0,宁波市,college,Science,复旦大学,0,0,0,,,,,,,,,
3211011,0.0,320000.0,2001,镇江市,10630,书记,741.0,张卫国,111.0,0.4153824,0.5769231,502.65997,266.58002,21.1047,24.434,8889.679688,326.3699951,6.219914,5.5856743,3.1959755,3.0494957,0,5.5856743,6.219914,3.0494957,0.0,0.0,0.0,0.0,0.0,0.0,-5.399788,48.0,0,0.0,0.0,0.0,1953.0,常州市,junior college,,,0,0,0,,,,,,,,,
3211021,0.0,320000.0,2002,镇江市,10630,书记,741.0,张卫国,112.2,0.6461487,0.84615386,560.9,267.13,23.0092,28.6733,11200.96,500.95,6.3295426,5.5877357,3.3559663,3.135894,1,5.5856743,6.219914,3.0494957,1.0,1.0,1.0,2.0,0.0,0.0,-5.399788,49.0,0,0.0,0.0,0.0,1953.0,常州市,junior college,,,0,0,0,,,,,,,,,
3211031,0.0,320000.0,2003,镇江市,10625,书记,1385.0,史和平,114.0,0.22307587,0.6923077,640.51,267.19,28.60379883,36.66360107,23728.4707,805.5200195,6.4622645,5.5879602,3.6017845,3.3535395,0,5.5879602,6.4622645,3.3535395,0.0,0.0,0.0,0.0,0.0,0.0,-5.7960286,48.0,0,0.0,0.0,0.0,1955.0,常州市,-high school,,,0,0,0,5.0,1.0,正厅,正厅,副部,市长,市委书记,镇江市,镇江市
3211041,0.0,320000.0,2004,镇江市,10625,书记,1385.0,史和平,114.7,-0.4538498,0.53846157,781.16,267.21002,35.89610107,44.125,32052.43945,606.0100098,6.66078,5.588035,3.7870264,3.5806286,0,5.5879602,6.4622645,3.3535395,0.0,0.0,0.0,0.0,0.0,0.0,-5.7960286,49.0,0,0.0,0.0,0.0,1955.0,常州市,-high school,,,0,0,0,5.0,2.0,,,,,,,
3211051,0.0,320000.0,2005,镇江市,10625,书记,1385.0,史和平,115.0,0.16153717,0.5,881.89,267.61002,47.1352,52.1789,40475.05,595.9,6.7820673,5.589531,3.9546783,3.85302,0,5.5879602,6.4622645,3.3535395,0.0,0.0,0.0,0.0,0.0,0.0,-5.7960286,50.0,0,0.0,0.0,0.0,1955.0,常州市,-high school,,,0,0,0,5.0,3.0,,,,,,,
3211061,0.0,320000.0,2006,镇江市,10625,书记,1385.0,史和平,115.2,-0.038467407,0.5769231,1044.8301,268.78998,60.11990234,65.08350098,47854.12109,730.4400024,6.9516096,5.5939302,4.175671,4.096341,0,5.5879602,6.4622645,3.3535395,0.0,0.0,0.0,0.0,0.0,0.0,-5.7960286,51.0,0,0.0,0.0,0.0,1955.0,常州市,-high school,,,0,0,0,5.0,4.0,,,,,,,
3211071,0.0,320000.0,2007,镇江市,10625,书记,1385.0,史和平,115.5,-0.015380859,0.53846157,1258.55,268.78,80.25649902,80.9522998,58801.62891,1063.540039,7.137716,5.593893,4.39386,4.3852277,1,5.5879602,6.4622645,3.3535395,1.0,1.0,1.0,2.0,0.0,0.0,-5.7960286,52.0,0,0.0,0.0,0.0,1955.0,常州市,-high school,,,0,0,0,5.0,5.0,,,,,,,
3211081,1.0,320000.0,2008,镇江市,10627,书记,1175.0,许津荣,112.7,-0.41539,0.30769232,1491.83,268.77,85.66,96.57400391,71850.10156,1201.75,7.307759,5.593856,4.5703096,4.450386,0,5.593856,7.307759,4.450386,0.0,0.0,0.0,0.0,0.0,0.0,-6.490417,52.0,0,0.0,0.0,0.0,1956.0,廊坊市,-high school,,,0,0,0,,,,,,,,,
3211091,1.0,320000.0,2009,镇江市,10627,书记,1175.0,许津荣,113.7,0.6076889,0.61538464,1672.08,269.88,101.5692969,121.3151953,101057.3594,1440.810059,7.4218235,5.5979776,4.7983923,4.6207414,0,5.593856,7.307759,4.450386,0.0,0.0,0.0,0.0,0.0,0.0,-6.490417,53.0,0,0.0,0.0,0.0,1956.0,廊坊市,-high school,,,0,0,0,,,,,,,,,
3211101,1.0,320000.0,2010,镇江市,10627,书记,1175.0,许津荣,113.3,-0.1330719,0.42307693,1987.6401,270.71002,138.1012012,159.0674023,132708.1563,1614.619995,7.594703,5.601048,5.069328,4.9279866,0,5.593856,7.307759,4.450386,0.0,0.0,0.0,0.0,0.0,0.0,-6.490417,54.0,0,0.0,0.0,0.0,1956.0,廊坊市,-high school,,,0,0,0,,,,,,,,,
3211111,1.0,320000.0,2011,镇江市,10627,书记,1175.0,许津荣,112.346,-0.10430908,0.61538464,2311.45,271.86002,181.9016016,202.9008984,122693.9922,1807.560059,7.7456303,5.605287,5.3127174,5.203466,1,5.593856,7.307759,4.450386,1.0,1.0,1.0,2.0,0.0,0.0,-6.490417,55.0,0,0.0,0.0,0.0,1956.0,廊坊市,-high school,,,0,0,0,,,,,,,,,
